file,gender,age,mask,map_age,class
/opt/ml/input/data/train/images/003728_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003728_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003728_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/003728_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003728_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003729_female_Asian_60/mask2.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003729_female_Asian_60/incorrect_mask.jpg,1,60,1,2,11
/opt/ml/input/data/train/images/003729_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003729_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003729_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/003729_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003729_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003731_female_Asian_60/mask2.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003731_female_Asian_60/incorrect_mask.jpg,1,60,1,2,11
/opt/ml/input/data/train/images/003731_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003731_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003731_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/003731_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003731_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003733_male_Asian_58/mask2.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003733_male_Asian_58/incorrect_mask.jpg,0,58,1,1,7
/opt/ml/input/data/train/images/003733_male_Asian_58/mask5.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003733_male_Asian_58/mask1.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003733_male_Asian_58/normal.jpg,0,58,2,1,13
/opt/ml/input/data/train/images/003733_male_Asian_58/mask3.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003733_male_Asian_58/mask4.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003734_male_Asian_55/mask2.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003734_male_Asian_55/incorrect_mask.jpg,0,55,1,1,7
/opt/ml/input/data/train/images/003734_male_Asian_55/mask5.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003734_male_Asian_55/mask1.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003734_male_Asian_55/normal.jpg,0,55,2,1,13
/opt/ml/input/data/train/images/003734_male_Asian_55/mask3.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003734_male_Asian_55/mask4.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003735_male_Asian_60/mask2.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/003735_male_Asian_60/incorrect_mask.jpg,0,60,1,2,8
/opt/ml/input/data/train/images/003735_male_Asian_60/mask5.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/003735_male_Asian_60/mask1.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/003735_male_Asian_60/normal.jpg,0,60,2,2,14
/opt/ml/input/data/train/images/003735_male_Asian_60/mask3.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/003735_male_Asian_60/mask4.jpg,0,60,0,2,2
/opt/ml/input/data/train/images/003736_female_Asian_60/mask2.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003736_female_Asian_60/incorrect_mask.jpg,1,60,1,2,11
/opt/ml/input/data/train/images/003736_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003736_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003736_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/003736_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003736_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003737_female_Asian_40/mask2.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003737_female_Asian_40/incorrect_mask.jpg,1,40,1,1,10
/opt/ml/input/data/train/images/003737_female_Asian_40/mask5.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003737_female_Asian_40/mask1.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003737_female_Asian_40/normal.jpg,1,40,2,1,16
/opt/ml/input/data/train/images/003737_female_Asian_40/mask3.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003737_female_Asian_40/mask4.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003738_female_Asian_55/mask2.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003738_female_Asian_55/incorrect_mask.jpg,1,55,1,1,10
/opt/ml/input/data/train/images/003738_female_Asian_55/mask5.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003738_female_Asian_55/mask1.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003738_female_Asian_55/normal.jpg,1,55,2,1,16
/opt/ml/input/data/train/images/003738_female_Asian_55/mask3.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003738_female_Asian_55/mask4.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003739_female_Asian_55/mask2.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003739_female_Asian_55/incorrect_mask.jpg,1,55,1,1,10
/opt/ml/input/data/train/images/003739_female_Asian_55/mask5.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003739_female_Asian_55/mask1.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003739_female_Asian_55/normal.jpg,1,55,2,1,16
/opt/ml/input/data/train/images/003739_female_Asian_55/mask3.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003739_female_Asian_55/mask4.jpg,1,55,0,1,4
/opt/ml/input/data/train/images/003740_female_Asian_50/mask2.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003740_female_Asian_50/incorrect_mask.jpg,1,50,1,1,10
/opt/ml/input/data/train/images/003740_female_Asian_50/mask5.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003740_female_Asian_50/mask1.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003740_female_Asian_50/normal.jpg,1,50,2,1,16
/opt/ml/input/data/train/images/003740_female_Asian_50/mask3.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003740_female_Asian_50/mask4.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003742_female_Asian_60/mask2.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003742_female_Asian_60/incorrect_mask.jpg,1,60,1,2,11
/opt/ml/input/data/train/images/003742_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003742_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003742_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/003742_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003742_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003743_female_Asian_50/mask2.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003743_female_Asian_50/incorrect_mask.jpg,1,50,1,1,10
/opt/ml/input/data/train/images/003743_female_Asian_50/mask5.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003743_female_Asian_50/mask1.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003743_female_Asian_50/normal.jpg,1,50,2,1,16
/opt/ml/input/data/train/images/003743_female_Asian_50/mask3.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003743_female_Asian_50/mask4.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003745_male_Asian_55/mask2.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003745_male_Asian_55/incorrect_mask.jpg,0,55,1,1,7
/opt/ml/input/data/train/images/003745_male_Asian_55/mask5.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003745_male_Asian_55/mask1.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003745_male_Asian_55/normal.jpg,0,55,2,1,13
/opt/ml/input/data/train/images/003745_male_Asian_55/mask3.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003745_male_Asian_55/mask4.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003746_male_Asian_50/mask2.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003746_male_Asian_50/incorrect_mask.jpg,0,50,1,1,7
/opt/ml/input/data/train/images/003746_male_Asian_50/mask5.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003746_male_Asian_50/mask1.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003746_male_Asian_50/normal.jpg,0,50,2,1,13
/opt/ml/input/data/train/images/003746_male_Asian_50/mask3.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003746_male_Asian_50/mask4.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003748_male_Asian_50/mask2.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003748_male_Asian_50/incorrect_mask.jpg,0,50,1,1,7
/opt/ml/input/data/train/images/003748_male_Asian_50/mask5.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003748_male_Asian_50/mask1.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003748_male_Asian_50/normal.jpg,0,50,2,1,13
/opt/ml/input/data/train/images/003748_male_Asian_50/mask3.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003748_male_Asian_50/mask4.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003751_male_Asian_52/mask2.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003751_male_Asian_52/incorrect_mask.jpg,0,52,1,1,7
/opt/ml/input/data/train/images/003751_male_Asian_52/mask5.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003751_male_Asian_52/mask1.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003751_male_Asian_52/normal.jpg,0,52,2,1,13
/opt/ml/input/data/train/images/003751_male_Asian_52/mask3.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003751_male_Asian_52/mask4.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003752_female_Asian_44/mask2.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003752_female_Asian_44/incorrect_mask.jpg,1,44,1,1,10
/opt/ml/input/data/train/images/003752_female_Asian_44/mask5.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003752_female_Asian_44/mask1.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003752_female_Asian_44/normal.jpg,1,44,2,1,16
/opt/ml/input/data/train/images/003752_female_Asian_44/mask3.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003752_female_Asian_44/mask4.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003753_female_Asian_50/mask2.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003753_female_Asian_50/incorrect_mask.jpg,1,50,1,1,10
/opt/ml/input/data/train/images/003753_female_Asian_50/mask5.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003753_female_Asian_50/mask1.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003753_female_Asian_50/normal.jpg,1,50,2,1,16
/opt/ml/input/data/train/images/003753_female_Asian_50/mask3.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003753_female_Asian_50/mask4.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003754_male_Asian_52/mask2.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003754_male_Asian_52/incorrect_mask.jpg,0,52,1,1,7
/opt/ml/input/data/train/images/003754_male_Asian_52/mask5.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003754_male_Asian_52/mask1.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003754_male_Asian_52/normal.jpg,0,52,2,1,13
/opt/ml/input/data/train/images/003754_male_Asian_52/mask3.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003754_male_Asian_52/mask4.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003755_male_Asian_52/mask2.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003755_male_Asian_52/incorrect_mask.jpg,0,52,1,1,7
/opt/ml/input/data/train/images/003755_male_Asian_52/mask5.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003755_male_Asian_52/mask1.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003755_male_Asian_52/normal.jpg,0,52,2,1,13
/opt/ml/input/data/train/images/003755_male_Asian_52/mask3.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003755_male_Asian_52/mask4.jpg,0,52,0,1,1
/opt/ml/input/data/train/images/003756_female_Asian_48/mask2.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003756_female_Asian_48/incorrect_mask.jpg,1,48,1,1,10
/opt/ml/input/data/train/images/003756_female_Asian_48/mask5.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003756_female_Asian_48/mask1.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003756_female_Asian_48/normal.jpg,1,48,2,1,16
/opt/ml/input/data/train/images/003756_female_Asian_48/mask3.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003756_female_Asian_48/mask4.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003757_female_Asian_52/mask2.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003757_female_Asian_52/incorrect_mask.jpg,1,52,1,1,10
/opt/ml/input/data/train/images/003757_female_Asian_52/mask5.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003757_female_Asian_52/mask1.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003757_female_Asian_52/normal.jpg,1,52,2,1,16
/opt/ml/input/data/train/images/003757_female_Asian_52/mask3.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003757_female_Asian_52/mask4.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003759_male_Asian_50/mask2.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003759_male_Asian_50/incorrect_mask.jpg,0,50,1,1,7
/opt/ml/input/data/train/images/003759_male_Asian_50/mask5.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003759_male_Asian_50/mask1.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003759_male_Asian_50/normal.jpg,0,50,2,1,13
/opt/ml/input/data/train/images/003759_male_Asian_50/mask3.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003759_male_Asian_50/mask4.jpg,0,50,0,1,1
/opt/ml/input/data/train/images/003760_female_Asian_52/mask2.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003760_female_Asian_52/incorrect_mask.jpg,1,52,1,1,10
/opt/ml/input/data/train/images/003760_female_Asian_52/mask5.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003760_female_Asian_52/mask1.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003760_female_Asian_52/normal.jpg,1,52,2,1,16
/opt/ml/input/data/train/images/003760_female_Asian_52/mask3.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003760_female_Asian_52/mask4.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003761_male_Asian_58/mask2.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003761_male_Asian_58/incorrect_mask.jpg,0,58,1,1,7
/opt/ml/input/data/train/images/003761_male_Asian_58/mask5.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003761_male_Asian_58/mask1.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003761_male_Asian_58/normal.jpg,0,58,2,1,13
/opt/ml/input/data/train/images/003761_male_Asian_58/mask3.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003761_male_Asian_58/mask4.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003762_female_Asian_44/mask2.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003762_female_Asian_44/incorrect_mask.jpg,1,44,1,1,10
/opt/ml/input/data/train/images/003762_female_Asian_44/mask5.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003762_female_Asian_44/mask1.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003762_female_Asian_44/normal.jpg,1,44,2,1,16
/opt/ml/input/data/train/images/003762_female_Asian_44/mask3.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003762_female_Asian_44/mask4.jpg,1,44,0,1,4
/opt/ml/input/data/train/images/003763_female_Asian_50/mask2.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003763_female_Asian_50/incorrect_mask.jpg,1,50,1,1,10
/opt/ml/input/data/train/images/003763_female_Asian_50/mask5.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003763_female_Asian_50/mask1.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003763_female_Asian_50/normal.jpg,1,50,2,1,16
/opt/ml/input/data/train/images/003763_female_Asian_50/mask3.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003763_female_Asian_50/mask4.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003764_female_Asian_49/mask2.jpg,1,49,0,1,4
/opt/ml/input/data/train/images/003764_female_Asian_49/incorrect_mask.jpg,1,49,1,1,10
/opt/ml/input/data/train/images/003764_female_Asian_49/mask5.jpg,1,49,0,1,4
/opt/ml/input/data/train/images/003764_female_Asian_49/mask1.jpg,1,49,0,1,4
/opt/ml/input/data/train/images/003764_female_Asian_49/normal.jpg,1,49,2,1,16
/opt/ml/input/data/train/images/003764_female_Asian_49/mask3.jpg,1,49,0,1,4
/opt/ml/input/data/train/images/003764_female_Asian_49/mask4.jpg,1,49,0,1,4
/opt/ml/input/data/train/images/003765_male_Asian_57/mask2.jpg,0,57,0,1,1
/opt/ml/input/data/train/images/003765_male_Asian_57/incorrect_mask.jpg,0,57,1,1,7
/opt/ml/input/data/train/images/003765_male_Asian_57/mask5.jpg,0,57,0,1,1
/opt/ml/input/data/train/images/003765_male_Asian_57/mask1.jpg,0,57,0,1,1
/opt/ml/input/data/train/images/003765_male_Asian_57/normal.jpg,0,57,2,1,13
/opt/ml/input/data/train/images/003765_male_Asian_57/mask3.jpg,0,57,0,1,1
/opt/ml/input/data/train/images/003765_male_Asian_57/mask4.jpg,0,57,0,1,1
/opt/ml/input/data/train/images/003766_male_Asian_38/mask2.jpg,0,38,0,1,1
/opt/ml/input/data/train/images/003766_male_Asian_38/incorrect_mask.jpg,0,38,1,1,7
/opt/ml/input/data/train/images/003766_male_Asian_38/mask5.jpg,0,38,0,1,1
/opt/ml/input/data/train/images/003766_male_Asian_38/mask1.jpg,0,38,0,1,1
/opt/ml/input/data/train/images/003766_male_Asian_38/normal.jpg,0,38,2,1,13
/opt/ml/input/data/train/images/003766_male_Asian_38/mask3.jpg,0,38,0,1,1
/opt/ml/input/data/train/images/003766_male_Asian_38/mask4.jpg,0,38,0,1,1
/opt/ml/input/data/train/images/003767_female_Asian_52/mask2.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003767_female_Asian_52/incorrect_mask.jpg,1,52,1,1,10
/opt/ml/input/data/train/images/003767_female_Asian_52/mask5.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003767_female_Asian_52/mask1.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003767_female_Asian_52/normal.jpg,1,52,2,1,16
/opt/ml/input/data/train/images/003767_female_Asian_52/mask3.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003767_female_Asian_52/mask4.jpg,1,52,0,1,4
/opt/ml/input/data/train/images/003768_female_Asian_50/mask2.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003768_female_Asian_50/incorrect_mask.jpg,1,50,1,1,10
/opt/ml/input/data/train/images/003768_female_Asian_50/mask5.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003768_female_Asian_50/mask1.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003768_female_Asian_50/normal.jpg,1,50,2,1,16
/opt/ml/input/data/train/images/003768_female_Asian_50/mask3.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003768_female_Asian_50/mask4.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003769_female_Asian_60/mask2.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003769_female_Asian_60/incorrect_mask.jpg,1,60,1,2,11
/opt/ml/input/data/train/images/003769_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003769_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003769_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/003769_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003769_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003771_male_Asian_55/mask2.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003771_male_Asian_55/incorrect_mask.jpg,0,55,1,1,7
/opt/ml/input/data/train/images/003771_male_Asian_55/mask5.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003771_male_Asian_55/mask1.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003771_male_Asian_55/normal.jpg,0,55,2,1,13
/opt/ml/input/data/train/images/003771_male_Asian_55/mask3.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003771_male_Asian_55/mask4.jpg,0,55,0,1,1
/opt/ml/input/data/train/images/003772_female_Asian_60/mask2.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003772_female_Asian_60/incorrect_mask.jpg,1,60,1,2,11
/opt/ml/input/data/train/images/003772_female_Asian_60/mask5.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003772_female_Asian_60/mask1.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003772_female_Asian_60/normal.jpg,1,60,2,2,17
/opt/ml/input/data/train/images/003772_female_Asian_60/mask3.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003772_female_Asian_60/mask4.jpg,1,60,0,2,5
/opt/ml/input/data/train/images/003773_female_Asian_50/mask2.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003773_female_Asian_50/incorrect_mask.jpg,1,50,1,1,10
/opt/ml/input/data/train/images/003773_female_Asian_50/mask5.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003773_female_Asian_50/mask1.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003773_female_Asian_50/normal.jpg,1,50,2,1,16
/opt/ml/input/data/train/images/003773_female_Asian_50/mask3.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003773_female_Asian_50/mask4.jpg,1,50,0,1,4
/opt/ml/input/data/train/images/003774_female_Asian_30/mask2.jpg,1,30,0,1,4
/opt/ml/input/data/train/images/003774_female_Asian_30/incorrect_mask.jpg,1,30,1,1,10
/opt/ml/input/data/train/images/003774_female_Asian_30/mask5.jpg,1,30,0,1,4
/opt/ml/input/data/train/images/003774_female_Asian_30/mask1.jpg,1,30,0,1,4
/opt/ml/input/data/train/images/003774_female_Asian_30/normal.jpg,1,30,2,1,16
/opt/ml/input/data/train/images/003774_female_Asian_30/mask3.jpg,1,30,0,1,4
/opt/ml/input/data/train/images/003774_female_Asian_30/mask4.jpg,1,30,0,1,4
/opt/ml/input/data/train/images/003775_female_Asian_29/mask2.jpg,1,29,0,0,3
/opt/ml/input/data/train/images/003775_female_Asian_29/incorrect_mask.jpg,1,29,1,0,9
/opt/ml/input/data/train/images/003775_female_Asian_29/mask5.jpg,1,29,0,0,3
/opt/ml/input/data/train/images/003775_female_Asian_29/mask1.jpg,1,29,0,0,3
/opt/ml/input/data/train/images/003775_female_Asian_29/normal.jpg,1,29,2,0,15
/opt/ml/input/data/train/images/003775_female_Asian_29/mask3.jpg,1,29,0,0,3
/opt/ml/input/data/train/images/003775_female_Asian_29/mask4.jpg,1,29,0,0,3
/opt/ml/input/data/train/images/003777_male_Asian_58/mask2.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003777_male_Asian_58/incorrect_mask.jpg,0,58,1,1,7
/opt/ml/input/data/train/images/003777_male_Asian_58/mask5.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003777_male_Asian_58/mask1.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003777_male_Asian_58/normal.jpg,0,58,2,1,13
/opt/ml/input/data/train/images/003777_male_Asian_58/mask3.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003777_male_Asian_58/mask4.jpg,0,58,0,1,1
/opt/ml/input/data/train/images/003778_female_Asian_57/mask2.jpg,1,57,0,1,4
/opt/ml/input/data/train/images/003778_female_Asian_57/incorrect_mask.jpg,1,57,1,1,10
/opt/ml/input/data/train/images/003778_female_Asian_57/mask5.jpg,1,57,0,1,4
/opt/ml/input/data/train/images/003778_female_Asian_57/mask1.jpg,1,57,0,1,4
/opt/ml/input/data/train/images/003778_female_Asian_57/normal.jpg,1,57,2,1,16
/opt/ml/input/data/train/images/003778_female_Asian_57/mask3.jpg,1,57,0,1,4
/opt/ml/input/data/train/images/003778_female_Asian_57/mask4.jpg,1,57,0,1,4
/opt/ml/input/data/train/images/003780_female_Asian_48/mask2.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003780_female_Asian_48/incorrect_mask.jpg,1,48,1,1,10
/opt/ml/input/data/train/images/003780_female_Asian_48/mask5.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003780_female_Asian_48/mask1.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003780_female_Asian_48/normal.jpg,1,48,2,1,16
/opt/ml/input/data/train/images/003780_female_Asian_48/mask3.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003780_female_Asian_48/mask4.jpg,1,48,0,1,4
/opt/ml/input/data/train/images/003781_female_Asian_56/mask2.jpg,1,56,0,1,4
/opt/ml/input/data/train/images/003781_female_Asian_56/incorrect_mask.jpg,1,56,1,1,10
/opt/ml/input/data/train/images/003781_female_Asian_56/mask5.jpg,1,56,0,1,4
/opt/ml/input/data/train/images/003781_female_Asian_56/mask1.jpg,1,56,0,1,4
/opt/ml/input/data/train/images/003781_female_Asian_56/normal.jpg,1,56,2,1,16
/opt/ml/input/data/train/images/003781_female_Asian_56/mask3.jpg,1,56,0,1,4
/opt/ml/input/data/train/images/003781_female_Asian_56/mask4.jpg,1,56,0,1,4
/opt/ml/input/data/train/images/003783_female_Asian_40/mask2.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003783_female_Asian_40/incorrect_mask.jpg,1,40,1,1,10
/opt/ml/input/data/train/images/003783_female_Asian_40/mask5.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003783_female_Asian_40/mask1.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003783_female_Asian_40/normal.jpg,1,40,2,1,16
/opt/ml/input/data/train/images/003783_female_Asian_40/mask3.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003783_female_Asian_40/mask4.jpg,1,40,0,1,4
/opt/ml/input/data/train/images/003784_female_Asian_47/mask2.jpg,1,47,0,1,4
/opt/ml/input/data/train/images/003784_female_Asian_47/incorrect_mask.jpg,1,47,1,1,10
/opt/ml/input/data/train/images/003784_female_Asian_47/mask5.jpg,1,47,0,1,4
/opt/ml/input/data/train/images/003784_female_Asian_47/mask1.jpg,1,47,0,1,4
/opt/ml/input/data/train/images/003784_female_Asian_47/normal.jpg,1,47,2,1,16
/opt/ml/input/data/train/images/003784_female_Asian_47/mask3.jpg,1,47,0,1,4
/opt/ml/input/data/train/images/003784_female_Asian_47/mask4.jpg,1,47,0,1,4
/opt/ml/input/data/train/images/003785_female_Asian_50/mask2.jpg,1,50,0,1,4
